377	76
378	47
379	37
380	39
381	48
382	106
383	94
384	93
385	37
386	106
387	2
388	18
389	0
390	23
391	10
392	12
393	2
394	10
395	11
396	90
397	107
398	10
399	104
400	11
401	8
402	37
403	23
404	8
405	14
406	13
407	94
408	48
409	8
410	12
411	11
412	57
413	60
414	59
415	63
416	23
417	48
418	10
419	8
420	12
421	11
422	35
423	84
424	57
425	38
426	90
427	8
428	97
429	37
430	14
431	43
432	12
433	0
434	11
435	41
436	8
437	8
438	32
439	31
440	2
441	19
442	10
443	8
444	64
445	20
446	41
447	10
448	60
449	25
450	162
451	31
452	39
453	11
454	141
455	5
456	28
457	2
458	38
459	11
460	64
461	10
462	44
463	42
464	7
465	38
466	79
467	10
468	8
469	8
470	11
471	99
472	0
473	36
474	24
475	10
476	8
477	34
478	12
479	8
480	8
481	36
482	38
483	10
484	51
485	12
486	51
487	10
488	31
489	18
490	65
491	83
492	38
493	20
494	9
495	21
496	10
497	37
498	95
499	11
500	8
501	10
502	11
503	64
504	67
505	8
506	20
507	11
508	64
509	20
510	11
511	66
512	8
513	12
514	108
515	48
516	68
517	11
518	6
519	0
520	14
521	12
522	14
523	11
524	12
525	99
526	10
527	11
528	32
529	11
530	42
531	11
532	63
533	10
534	59
535	20
536	66
537	13
538	20
539	31
540	65
541	13
542	23
543	0
544	32
545	77
546	11
547	8
548	9
549	8
550	68
551	120
552	18
553	20
554	24
555	0
556	94
557	26
558	8
559	125
560	8
561	23
562	8
563	2
564	141
565	95
566	8
567	27
568	39
569	10
570	101
571	94
572	11
573	8
574	100
575	68
576	47
577	12
578	8
579	38
580	37
581	13
582	10
583	51
584	109
585	112
586	10
587	10
588	31
589	10
590	25
591	38
592	57
593	37
594	38
595	32
596	8
597	51
598	48
599	48
600	22
601	13
602	37
603	97
604	94
605	72
606	23
607	162
608	96
609	11
610	48
611	8
612	32
613	18
614	11
615	32
616	95
617	25
618	109
619	77
620	39
621	23
622	10
623	51
624	5
625	10
626	65
627	24
628	6
629	8
630	20
631	11
632	10
633	10
634	24
635	9
636	39
637	28
638	39
639	58
640	18
641	10
642	8
643	0
644	11
645	94
646	8
647	48
648	10
649	37
650	10
651	18
652	66
653	118
654	10
655	8
656	20
657	104
658	59
659	77
660	18
661	48
662	8
663	10
664	22
665	8
666	32
667	91
668	11
669	25
670	23
671	23
672	8
673	15
674	23
675	9
676	8
677	77
678	9
679	76
680	13
681	10
682	8
683	2
684	23
685	8
686	57
687	10
688	8
689	59
690	38
691	93
692	8
693	13
694	57
695	11
696	8
697	64
698	64
699	11
700	39
701	37
702	104
703	37
704	11
705	24
706	10
707	10
708	12
709	10
710	74
711	8
712	10
713	10
714	5
715	8
716	10
717	8
718	60
719	39
720	14
721	23
722	20
723	11
724	11
725	185
726	13
727	48
728	20
729	51
730	37
731	11
732	39
733	12
734	13
735	32
736	3
737	57
738	13
739	73
740	39
741	60
742	44
743	37
744	31
745	7
746	5
747	39
748	57
749	39
750	11
751	2
752	13
753	65
754	12
755	56
756	8
757	20
758	8
759	12
760	22
761	41
762	24
763	57
764	31
765	7
766	13
767	8
768	20
769	8
770	8
771	8
772	39
773	37
774	10
775	11
776	2
777	8
778	13
779	38
780	8
781	12
782	163
783	31
784	20
785	60
786	31
787	147
788	10
789	13
790	84
791	10
792	38
793	8
794	11
795	10
796	48
797	84
798	8
799	11
800	10
801	67
802	20
803	8
804	10
805	10
806	10
807	55
808	10
809	10
810	60
811	8
812	106
813	44
814	109
815	8
816	8
817	41
818	112
819	8
820	97
821	73
822	60
823	11
824	107
825	11
826	14
827	32
828	13
829	8
830	60
831	125
832	25
833	60
834	24
835	9
836	42
837	64
838	10
839	8
840	60
841	48
842	12
843	23
844	12
845	24
846	48
847	11
848	57
849	13
850	13
851	38
852	41
853	18
854	0
855	0
856	13
857	8
858	30
859	57
860	18
861	23
862	37
863	39
864	10
865	37
866	18
867	11
868	10
869	38
870	37
871	90
872	12
873	12
874	2
875	9
876	60
877	61
878	13
879	60
880	11
881	5
882	27
883	27
884	12
885	48
886	23
887	13
888	13
889	0
890	10
891	18
892	9
893	38
894	36
895	106
896	34
897	8
898	43
899	35
900	57
901	42
902	90
903	8
904	10
905	67
906	65
907	94
908	34
909	31
910	12
911	38
912	8
913	7
914	11
915	32
916	18
917	24
918	8
919	8
920	10
921	32
922	10
923	13
924	37
925	13
926	20
927	8
928	11
929	11
930	10
931	8
932	10
933	67
934	12
935	37
936	12
937	11
938	12
939	60
940	11
941	39
942	6
943	10
944	11
945	31
946	8
947	6
948	48
949	10
950	8
951	46
952	5
953	10
954	11
955	101
956	22
957	32
958	82
959	31
960	16
961	57
962	57
963	39
964	25
965	39
966	8
967	10
968	107
969	11
970	23
971	0
972	23
973	13
974	60
975	18
976	21
977	6
978	2
979	11
980	8
981	8
982	48
983	39
984	23
985	6
986	2
987	12
988	41
989	8
990	62
991	48
992	10
993	8
994	11
995	13
996	8
997	37
998	53
999	31
1000	10
1001	57
1002	39
1003	20
1004	22
1005	11
1006	21
1007	32
1008	20
1009	118
1010	11
1011	10
1012	0
1013	11
1014	10
1015	10
1016	24
1017	23
1018	21
1019	11
1020	34
1021	13
1022	12
1023	11
1024	30
1025	143
1026	23
1027	48
1028	83
1029	32
1030	55
1031	8
1032	34
1033	48
1034	14
1035	96
1036	11
1037	55
1038	65
1039	124
1040	37
1041	21
1042	39
1043	38
1044	8
1045	10
1046	32
1047	10
1048	71
1049	23
1050	31
1051	20
1052	27
1053	10
1054	0
1055	2
1056	12
1057	6
1058	5
1059	6
1060	7
1061	8
1062	8
1063	6
1064	9
1065	8
1066	10
1067	20
1068	46
1069	13
1070	10
1071	11
1072	10
1073	15
1074	16
1075	13
1076	8
1077	18
1078	19
1079	2
1080	25
1081	20
1082	0
1083	22
1084	8
1085	10
1086	24
1087	25
1088	8
1089	8
1090	12
1091	26
1092	8
1093	23
1094	5
1095	27
1096	8
1097	28
1098	38
1099	12
1100	32
1101	0
1102	10
1103	10
1104	24
1105	32
1106	20
1107	0
1108	8
1109	11
1110	25
1111	2
1112	11
1113	36
1114	38
1115	15
1116	3
1117	39
1118	37
1119	41
1120	42
1121	43
1122	44
1123	8
1124	10
1125	40
1126	9
1127	32
1128	10
1129	8
1130	25
1131	8
1132	8
1133	11
1134	10
1135	31
1136	47
1137	48
1138	8
1139	6
1140	23
1141	15
1142	8
1143	23
1144	37
1145	3
1146	37
1147	32
1148	51
1149	7
1150	109
1151	51
1152	53
1153	32
1154	37
1155	36
1156	7
1157	12
1158	60
1159	13
1160	11
1161	8
1162	38
1163	41
1164	38
1165	10
1166	20
1167	2
1168	13
1169	13
1170	32
1171	37
1172	59
1173	10
1174	11
1175	60
1176	118
1177	11
1178	8
1179	10
1180	61
1181	7
1182	18
1183	18
1184	38
1185	8
1186	13
1187	0
1188	32
1189	12
1190	27
1191	20
1192	23
1193	63
1194	57
1195	32
1196	25
1197	12
1198	11
1199	64
1200	41
1201	16
1202	21
1203	13
1204	8
1205	46
1206	57
1207	38
1208	66
1209	8
1210	32
1211	10
1212	32
1213	14
1214	10
1215	37
1216	37
1217	8
1218	51
1219	6
1220	8
1221	22
1222	68
1223	69
1224	14
1225	10
1226	8
1227	2
1228	36
1229	13
1230	11
1231	162
1232	71
1233	11
1234	0
1235	8
1236	72
1237	41
1238	11
1239	73
1240	11
1241	74
1242	10
1243	76
1244	8
1245	12
1246	77
1247	20
1248	93
1249	79
1250	10
1251	31
1252	48
1253	8
1254	39
1255	82
1256	9
1257	8
1258	10
1259	38
1260	14
1261	8
1262	9
1263	12
1264	38
1265	63
1266	83
1267	20
1268	8
1269	20
1270	41
1271	20
1272	48
1273	0
1274	8
1275	2
1276	8
1277	11
1278	64
1279	30
1280	38
1281	0
1282	13
1283	20
1284	59
1285	57
1286	38
1287	11
1288	53
1289	64
1290	85
1291	60
1292	48
1293	8
1294	47
1295	23
1296	8
1297	60
1298	11
1299	8
1300	11
1301	2
1302	37
1303	27
1304	8
1305	13
1306	10
1307	2
1308	11
1309	10
1310	10
1311	25
1312	8
1313	25
1314	67
1315	32
1316	2
1317	10
1318	27
1319	90
1320	8
1321	48
1322	25
1323	41
1324	92
1325	11
1326	20
1327	48
1328	32
1329	93
1330	19
1331	37
1332	60
1333	11
1334	78
1335	31
1336	12
1337	23
1338	12
1339	16
1340	13
1341	13
1342	13
1343	5
1344	32
1345	94
1346	57
1347	12
1348	55
1349	12
1350	8
1351	23
1352	11
1353	8
1354	42
1355	10
1356	96
1357	10
1358	0
1359	38
1360	23
1361	32
1362	40
1363	8
1364	37
1365	38
1366	8
1367	72
1368	13
1369	34
1370	8
1371	10
1372	57
1373	10
1374	47
1375	99
1376	0
1377	36
1378	39
1379	10
1380	11
1381	100
1382	97
1383	23
1384	59
1385	6
1386	10
1387	3
1388	20
1389	25
1390	8
1391	8
1392	32
1393	39
1394	10
1395	13
1396	24
1397	53
1398	51
1399	18
1400	31
1401	10
1402	10
1403	10
1404	90
1405	101
1406	56
1407	67
1408	102
1409	38
1410	60
1411	10
1412	40
1413	104
1414	12
1415	3
1416	106
1417	48
1418	32
1419	60
1420	37
1421	24
1422	32
1423	8
1424	13
1425	10
1426	48
1427	10
1428	39
1429	25
1430	8
1431	65
1432	8
1433	20
1434	31
1435	51
1436	10
1437	12
1438	8
1439	107
1440	23
1441	11
1442	20
1443	108
1444	13
1445	10
1446	32
1447	100
1448	48
1449	13
1450	12
1451	10
1452	19
1453	8
1454	8
1455	8
1456	65
1457	77
1458	73
1459	34
1460	76
1461	12
1462	92
1463	12
1464	111
1465	6
1466	101
1467	10
1468	37
1469	77
1470	31
1471	11
1472	19
1473	38
1474	32
1475	9
1476	64
1477	20
1478	11
1479	53
1480	34
1481	11
1482	8
1483	14
1484	47
1485	90
1486	23
1487	10
1488	8
1489	42
1490	51
1491	25
1492	8
1493	37
1494	48
1495	73
1496	10
1497	46
1498	20
1499	12
1500	12
1501	28
1502	48
1503	11
1504	2
1505	38
1506	14
1507	39
1508	24
1509	20
1510	13
1511	25
1512	23
1513	8
1514	41
1515	63
1516	32
1517	10
1518	23
1519	71
1520	8
1521	10
1522	10
1523	38
1524	118
1525	3
1526	7
1527	47
1528	8
1529	38
1530	20
1531	163
1532	8
1533	37
1534	2
1535	0
1536	10
1537	65
1538	37
1539	8
1540	20
1541	25
1542	31
1543	6
1544	31
1545	27
1546	82
1547	10
1548	2
1549	8
1550	10
1551	12
1552	10
1553	37
9281	18
9383	36
9407	8
9419	112
9800	18
9838	96
10244	112
10679	104
11106	67
11113	32
11150	8
11162	8
11242	63
11337	37
11664	0
11726	2
11773	48
11881	65
12110	2
12208	48
12298	37
12308	10
12399	58
12911	41
13064	2
13082	0
13370	13
13653	48
13705	96
13708	96
13709	96
13746	24
13957	13
14388	51
14400	8
14651	37
14737	8
14742	8
14816	0
14841	11
14845	11
14855	11
14878	11
14894	11
15014	8
15175	99
15261	27
15422	53
15442	48
15523	2
15656	18
16176	130
16187	147
16393	63
16473	8
16498	109
16778	23
17179	10
17464	18
17465	18
17483	18
17493	52
17553	8
17569	107
17797	18
18005	11
18015	11
18046	11
18080	11
18149	2
18155	10
18156	10
18165	48
18398	8
18425	8
18464	65
18859	65
19006	8
19148	10
19197	8
19302	18
19427	8
19515	27
19615	8
20029	8
20155	8
20244	8
20819	24
20993	48
21067	42
21487	8
21784	8
21831	28
21957	24
22169	8
22257	8
22598	35
22708	35
22899	24
23324	8
23476	24
23608	42
23690	48
23866	48
24041	8
24185	126
24202	20
24225	20
24227	20
24228	20
24229	20
24231	20
24233	20
24325	10
24502	0
24538	83
24583	67
24714	8
24717	8
24812	24
24932	112
24947	6
25253	2
25729	2
25740	68
26037	8
26160	55
26508	8
26741	8
26760	27
26826	10
27033	48
27307	8
27314	8
27921	53
28016	10
28063	8
28064	8
28291	0
28292	0
28373	13
28374	13
28388	13
28390	13
28394	13
28396	13
28406	13
28407	13
28408	13
28411	13
28428	13
28433	13
28448	13
28787	11
28837	11
28839	11
28869	11
28875	11
28964	11
28967	11
28979	11
28983	11
28987	11
28997	11
29011	11
29051	11
29089	11
29116	11
29188	11
29192	11
29208	11
29299	11
29316	11
29333	11
29366	11
29400	11
29430	11
29441	11
29444	11
29457	11
29468	11
29473	11
29512	11
29525	11
29598	11
29629	11
29657	11
29736	11
29744	11
29863	11
29907	11
29918	11
29935	11
29973	11
30005	11
30338	64
30685	48
30725	51
30801	18
30841	18
30843	18
30860	10
30865	111
30934	10
30946	51
30986	51
31000	10
31104	58
31339	5
31344	5
31409	5
31417	5
31421	5
31429	5
31731	47
31807	47
31933	47
31943	10
31983	47
31993	47
31994	47
32172	72
32272	10
32275	10
32634	79
32718	20
32728	20
32733	20
32734	20
32739	20
32762	20
32768	20
32786	20
32787	10
32797	20
32803	20
32819	20
32843	20
32896	20
32910	20
32919	20
32927	20
32936	20
32952	20
32958	20
32979	20
32989	20
32990	20
32997	20
33012	20
33014	20
33032	56
33045	56
33055	10
33066	10
33150	10
33191	10
33231	10
33236	10
33275	10
33300	10
33304	120
33330	10
33403	10
33407	20
33444	10
33469	10
33481	10
33483	34
33511	18
33571	34
33574	52
33614	10
33620	10
33638	10
33660	10
33811	10
33825	10
33833	10
33835	10
33926	10
33967	34
33982	10
34057	53
34085	10
34127	10
34136	18
34140	10
34229	10
34338	10
34366	10
34468	51
34479	10
34495	10
34647	10
34748	10
34795	10
34803	48
34813	53
34829	10
34868	10
34884	10
34907	10
34932	10
34981	10
35043	10
35102	10
35117	10
35123	10
35139	10
35301	10
35436	101
35498	101
35569	31
35778	13
35956	13
35957	13
35976	48
36020	13
36055	13
36065	20
36080	13
36161	13
36227	48
36266	13
36330	13
36333	48
36363	13
36383	13
36435	13
36448	13
36475	13
36480	48
36488	13
36507	13
36543	13
36566	48
36595	13
36614	48
36631	22
36654	48
36729	37
36773	48
36815	13
36837	13
36894	13
36927	13
36937	85
36982	43
36993	85
37007	85
37014	85
37033	85
37084	57
37093	57
37103	57
37127	57
37134	57
37136	57
37161	57
37163	57
37208	57
37744	16
38148	39
38153	55
38208	8
38239	8
38285	104
38333	8
38397	8
38446	8
38448	8
38449	8
38477	8
38479	8
38505	8
38518	8
38562	12
38563	8
38573	8
38574	12
38588	8
38596	8
38615	8
38627	8
38672	8
38674	8
38751	8
38762	12
38783	12
38852	109
38856	69
38857	8
38869	8
38870	69
38895	8
38905	8
38927	8
38948	8
38958	8
38970	8
38993	8
38997	8
39010	12
39016	8
39019	104
39021	8
39029	8
39036	8
39045	8
39063	8
39084	8
39092	8
39108	12
39139	8
39142	109
39150	8
39218	12
39221	104
39222	8
39226	8
39246	8
39263	8
39266	8
39278	8
39281	12
39284	8
39290	8
39329	104
39335	104
39341	12
39348	8
39351	8
39358	163
39387	12
39400	8
39446	8
39452	12
39504	8
39529	8
39534	8
39549	8
39583	8
39587	8
39625	12
39654	12
39762	9
39901	25
39939	25
40006	25
40010	25
40027	25
40043	25
40045	25
40185	25
40194	73
40207	73
40345	112
40359	25
40397	25
40461	25
40710	52
40726	73
40735	52
40778	73
40823	26
40898	0
40902	0
40956	0
41054	100
41125	7
41136	7
41143	7
41177	7
41224	7
41225	7
41232	7
41235	7
41313	3
41328	0
41365	0
41399	3
41403	3
41425	3
41429	0
41430	3
41477	0
41492	3
41511	3
41536	3
41540	0
41548	3
41554	0
41564	38
41570	38
41574	38
41596	38
41660	19
41664	19
41717	19
41924	19
41942	19
41973	19
42019	66
42046	66
42056	19
42268	0
42284	0
42299	0
42336	0
42342	0
42437	102
42466	102
42566	83
42595	83
42768	83
42797	67
42865	90
42943	67
42969	67
42973	67
43273	30
43285	30
43390	46
43394	46
43418	46
43574	38
43576	38
43585	14
43635	14
43735	38
43785	14
43804	14
43820	14
43851	14
43882	14
44011	14
44305	65
44410	65
44502	15
44640	59
44763	91
44975	27
44979	27
45500	94
45919	94
45932	94
45952	94
45954	94
46007	94
46479	95
46600	95
46685	95
47125	0
47206	78
47288	0
47293	36
47353	71
47354	71
47389	36
47440	92
47472	71
47474	71
47501	71
47588	36
47684	92
48265	43
49276	77
49319	97
49349	97
49351	97
49363	77
49366	77
49373	77
49910	77
49949	106
50033	38
50087	59
50161	38
50242	38
50257	38
50384	38
50452	38
50461	59
50640	38
50682	38
50782	38
51237	84
51241	84
51571	124
51627	28
51691	74
52076	9
52081	9
52082	9
52136	63
52213	9
52392	63
52480	9
52548	63
52643	9
52693	9
52827	23
52976	9
53144	63
53254	9
53277	63
53737	37
53818	9
53987	9
54047	141
54252	27
54272	37
54356	37
54395	32
54396	23
54430	23
54440	23
54442	32
54495	23
54511	32
54514	62
54517	23
54572	32
54599	96
54632	32
54637	32
54659	32
54688	32
54730	76
54740	32
54741	96
54745	32
54771	23
54786	32
54800	163
54807	32
54811	23
54819	32
54831	23
54837	32
54866	23
54886	32
55126	37
55190	37
55216	8
55240	104
55266	8
55278	12
55298	12
55320	12
55353	8
55362	12
55380	12
55398	8
55401	12
55410	8
55414	8
55461	8
55543	12
55587	8
55590	12
55593	12
55632	12
55684	8
55686	104
55750	12
55753	12
55760	12
55791	12
55805	12
55867	109
55874	8
55954	12
56074	12
56080	12
56100	12
56122	12
56204	8
56320	8
56338	8
56501	9
56957	31
57037	31
57071	31
57284	48
57479	48
57523	31
57693	31
57889	141
57927	48
57930	48
57949	55
58321	31
58390	22
58454	22
58533	48
58558	31
58748	48
58780	31
58884	22
58918	31
58959	31
59106	37
59148	37
59168	48
59302	48
59336	27
59388	37
59413	62
59437	40
59541	40
59563	59
59599	112
59748	39
59766	39
59783	39
59908	39
59909	39
59911	39
59937	39
59946	39
59968	39
60018	39
60103	39
60163	39
60189	39
60204	39
60225	39
60235	39
60295	39
60304	39
60344	73
60345	39
60445	104
60479	120
60654	8
60693	8
60711	69
60721	69
60790	8
60881	27
60904	37
60919	60
60927	42
60938	60
60993	104
61322	37
61694	60
61735	60
61736	60
61745	60
61748	60
61759	60
61770	60
61805	60
61842	60
61845	60
61852	60
61985	60
61991	60
61998	60
62056	60
62059	60
62123	37
62198	109
62222	109
62243	37
62260	37
62434	37
62526	37
62563	37
62642	24
62678	24
62686	24
62726	24
62741	24
62748	24
62754	24
62755	2
62782	24
62793	24
62833	53
62852	53
62857	53
63066	118
63224	59
63589	2
63631	2
63639	2
63659	2
63681	2
63750	2
63779	2
63807	10
63817	2
63849	2
63888	21
63905	21
63910	10
63929	21
63930	6
63982	6
63997	6
64003	6
64077	6
64136	6
64137	6
64148	6
64301	2
64368	2
64412	2
64479	41
64516	41
64548	41
64557	41
64600	41
64636	2
64642	2
64678	23
64679	46
64688	23
64694	23
64698	23
64739	23
64743	46
64747	23
64756	23
64777	23
64779	23
64784	23
64796	23
64797	23
64801	23
64802	23
64810	23
64834	23
64839	23
64844	46
64864	23
64879	23
64881	23
64886	23
65014	20
65025	20
65040	20
65064	37
65089	118
