133	52182	1
134	9049	1
134	9100	1
134	9110	1
134	9165	1
134	10816	1
135	9045	1
135	9049	1
135	9110	1
135	9165	1
135	10816	1
136	9947	1
136	9948	1
137	45751	1
137	52182	1
138	38150	1
139	9194	1
139	10314	1
140	12101	1
141	9099	1
141	9398	1
141	10225	1
141	14504	1
141	14505	1
142	9119	1
143	19945	1
143	35504	1
144	9175	1
144	9675	1
145	9049	1
145	9058	1
145	9071	1
145	9092	1
145	9104	1
145	9106	1
145	9176	1
145	9195	1
145	9273	1
145	9675	1
145	9728	1
145	10315	1
145	13339	1
145	13675	1
145	16699	1
145	17688	1
145	27996	1
145	30386	1
145	30394	1
145	30675	1
145	31312	1
146	9045	1
146	9119	1
146	9224	1
146	25927	1
146	27026	1
146	45487	1
146	57527	1
147	9675	1
147	64971	1
148	9070	1
148	16699	1
148	33057	1
149	9099	1
149	9398	1
149	10225	1
150	30393	1
151	27860	1
152	63870	1
153	38151	1
154	9975	1
154	23339	1
155	10866	1
156	9104	1
156	9106	1
156	9170	1
156	9176	1
156	9195	1
156	9394	1
156	10315	1
156	13339	1
156	13675	1
156	16699	1
156	18712	1
156	27861	1
156	30394	1
156	31312	1
156	31341	1
156	33057	1
156	40563	1
156	48866	1
156	52656	1
157	9082	1
157	9085	1
157	38150	1
158	46057	1
159	9049	1
159	9070	1
159	13675	1
160	9119	1
161	9839	1
162	9049	1
163	9082	1
163	9085	1
164	9947	1
164	9948	1
164	39824	1
165	9082	1
165	9085	1
166	39858	1
167	19945	1
168	9224	1
169	28745	1
170	10225	1
171	9119	1
171	9224	1
172	9417	1
173	10767	1
173	53862	1
174	9082	1
175	9076	1
175	40849	1
176	9669	1
177	9099	1
177	9398	1
177	10225	1
178	28745	1
179	9085	1
179	38150	1
180	13676	1
181	9050	1
181	9071	1
181	9092	1
181	9225	1
181	9283	1
181	9675	1
181	9888	1
181	11893	1
181	16700	1
181	16952	1
181	19944	1
181	19945	1
181	30675	1
181	35504	1
181	37583	1
181	37592	1
181	40565	1
182	13675	1
183	52182	1
184	12101	1
185	11844	1
185	41632	1
186	38150	1
187	9318	1
188	9306	1
189	9049	1
189	9050	1
189	9058	1
189	9065	1
189	9066	1
189	9071	1
189	9092	1
189	9095	1
189	9279	1
189	9549	1
189	9675	1
189	9888	1
189	13340	1
189	16700	1
189	16952	1
189	19943	1
189	19944	1
189	19945	1
189	28711	1
189	28736	1
189	30675	1
189	33058	1
189	35504	1
189	37583	1
189	37592	1
189	40565	1
189	42604	1
190	9049	1
190	9066	1
190	9104	1
190	9106	1
190	9195	1
190	9728	1
190	10315	1
190	13675	1
190	16699	1
190	17900	1
190	28711	1
190	30394	1
190	31312	1
190	32859	1
190	33057	1
190	40576	1
190	48866	1
191	9675	1
191	17615	1
191	64971	1
192	16699	1
193	52100	1
194	10810	1
195	38150	1
196	39858	1
196	39866	1
197	9398	1
197	10225	1
198	9057	1
198	9065	1
198	9118	1
198	9296	1
198	10817	1
199	9398	1
200	41401	1
200	41556	1
201	9085	1
201	38150	1
202	9046	1
202	9050	1
202	9058	1
202	9071	1
202	9092	1
202	11451	1
202	11893	1
202	17689	1
202	30672	1
202	30677	1
202	30678	1
202	52279	1
203	45473	1
203	45474	1
204	9049	1
204	9195	1
204	9728	1
204	10315	1
204	11893	1
204	13339	1
204	13675	1
204	18712	1
204	27861	1
204	27996	1
204	28752	1
204	37051	1
204	49160	1
204	52656	1
204	63878	1
205	9084	1
205	38151	1
206	20106	1
207	9085	1
207	38150	1
208	9071	1
208	9381	1
208	9549	1
208	13340	1
208	16700	1
208	16952	1
208	19943	1
208	19944	1
208	19945	1
208	30675	1
208	33058	1
208	35504	1
208	37583	1
208	37592	1
208	40565	1
208	63866	1
209	9085	1
209	38150	1
210	9975	1
211	43517	1
212	9045	1
212	9224	1
212	20106	1
213	9417	1
213	9451	1
214	9082	1
214	38150	1
215	9085	1
216	9675	1
216	17615	1
216	22049	1
217	28745	1
218	17615	1
218	18711	1
218	37780	1
218	64971	1
219	13675	1
220	9050	1
220	9091	1
220	17615	1
220	22049	1
220	64971	1
221	9085	1
221	38150	1
222	64971	1
223	16699	1
224	30393	1
225	44749	1
226	9082	1
226	9085	1
226	38150	1
227	11843	1
228	9085	1
229	9398	1
229	9417	1
230	9110	1
230	9119	1
230	9297	1
230	10816	1
230	64454	1
231	51646	1
232	9082	1
232	9085	1
233	16699	1
234	17688	1
235	9194	1
236	9085	1
237	9427	1
238	10810	1
239	9617	1
240	9085	1
240	38150	1
241	12101	1
241	14148	1
241	15471	1
241	18206	1
241	22048	1
242	9049	1
242	9057	1
242	9065	1
242	9066	1
242	39858	1
243	9045	1
243	9110	1
243	9165	1
244	16699	1
245	45473	1
245	45474	1
246	9099	1
246	9166	1
246	9398	1
246	10225	1
247	45614	1
248	36930	1
248	41793	1
249	52112	1
250	15471	1
250	18206	1
251	36929	1
252	9104	1
253	9616	1
254	9058	1
254	43517	1
254	43518	1
255	40568	1
256	9824	1
256	13676	1
257	9082	1
257	9085	1
257	38150	1
258	9070	1
259	10866	1
260	9428	1
260	39824	1
261	9839	1
262	12101	1
263	38150	1
264	9398	1
265	41556	1
266	11844	1
266	41632	1
267	9084	1
267	15242	1
267	38151	1
268	9398	1
269	9839	1
269	11843	1
270	9046	1
270	9061	1
270	9118	1
270	9225	1
270	9753	1
270	10225	1
270	10962	1
270	10963	1
270	10965	1
270	14504	1
270	14505	1
270	16225	1
270	17614	1
270	18205	1
270	18207	1
270	27027	1
270	41104	1
270	41106	1
271	11892	1
272	13675	1
273	18711	1
274	9082	1
275	9095	1
275	16225	1
276	9082	1
276	9085	1
276	38150	1
277	9075	1
278	39825	1
278	39858	1
278	39866	1
279	23517	1
280	9085	1
281	9070	1
282	11501	1
283	9049	1
283	9066	1
283	9071	1
283	9092	1
283	9750	1
284	9070	1
284	10315	1
284	13339	1
284	17688	1
285	9950	1
286	31340	1
287	31340	1
288	52112	1
289	38085	1
290	13675	1
291	9175	1
291	9750	1
291	27860	1
292	38150	1
293	27860	1
294	11843	1
295	9076	1
295	9617	1
295	9944	1
295	10837	1
295	40849	1
295	41402	1
295	41561	1
295	44847	1
295	60486	1
296	9085	1
296	38150	1
297	9148	1
298	9166	1
298	9398	1
298	10225	1
299	9057	1
299	28745	1
300	9118	1
300	10225	1
300	10962	1
300	10963	1
300	10965	1
300	41104	1
301	39858	1
302	9084	1
302	9099	1
302	9111	1
302	9118	1
302	9398	1
302	11896	1
303	11355	1
303	41560	1
304	11893	1
305	27995	1
306	9085	1
306	38150	1
307	9045	1
307	9119	1
307	9224	1
307	45487	1
308	9085	1
309	47886	1
310	9070	1
310	16699	1
311	9085	1
311	38150	1
312	9669	1
312	51645	1
313	30678	1
314	41633	1
314	43388	1
315	30671	1
316	11843	1
317	39858	1
318	13675	1
319	9398	1
320	9099	1
320	9580	1
320	10225	1
320	10962	1
320	10963	1
320	10965	1
320	17614	1
320	18207	1
320	41104	1
321	9166	1
321	28745	1
322	9045	1
322	9049	1
322	9066	1
322	9110	1
322	9297	1
322	10816	1
322	44509	1
323	9398	1
323	10225	1
324	9510	1
324	12448	1
324	45638	1
325	9045	1
325	9224	1
325	11505	1
326	9045	1
326	9110	1
327	9085	1
327	38150	1
328	9103	1
329	12101	1
330	23465	1
330	42593	1
331	52112	1
332	9049	1
333	11843	1
334	9225	1
334	10225	1
334	10962	1
334	10963	1
334	10965	1
334	17614	1
334	18205	1
334	18207	1
334	41104	1
335	9085	1
335	38150	1
336	41636	1
337	9085	1
337	38150	1
338	9082	1
338	9085	1
338	38150	1
339	9617	1
340	9099	1
340	28745	1
341	9085	1
341	38150	1
342	9050	1
342	9065	1
342	9071	1
342	9092	1
342	9273	1
342	11451	1
342	11893	1
342	17689	1
342	30670	1
342	30672	1
342	30674	1
342	30678	1
342	36930	1
343	28745	1
344	9839	1
345	41105	1
346	9099	1
346	9166	1
346	9398	1
346	10225	1
346	17614	1
347	36929	1
348	38151	1
349	52877	1
350	9085	1
350	38150	1
351	23517	1
352	9417	1
352	9465	1
352	9466	1
353	39858	1
353	39865	1
353	39866	1
354	11843	1
355	9451	1
355	11147	1
355	63865	1
355	63869	1
355	63877	1
356	9617	1
357	9085	1
357	63870	1
358	30393	1
359	11147	1
360	9839	1
360	11843	1
361	40568	1
362	38151	1
363	31311	1
364	9839	1
365	9451	1
366	9111	1
366	9753	1
366	10225	1
366	10962	1
366	10963	1
366	10965	1
366	16225	1
366	17614	1
366	41104	1
367	9082	1
367	9085	1
367	38150	1
368	41108	1
369	9049	1
369	9050	1
369	9058	1
369	9066	1
369	9071	1
369	9091	1
369	9092	1
369	9095	1
369	9549	1
369	9674	1
369	9675	1
369	9888	1
369	11451	1
369	11893	1
369	13340	1
369	14727	1
369	16700	1
369	16952	1
369	17920	1
369	19943	1
369	19944	1
369	19945	1
369	30673	1
369	30675	1
369	33058	1
369	35504	1
369	35573	1
369	37583	1
369	37592	1
369	40565	1
369	42604	1
369	56913	1
369	63866	1
370	41560	1
371	30394	1
372	9149	1
372	9542	1
373	11148	1
374	38150	1
375	9175	1
376	41101	1
376	41105	1
377	9839	1
378	30393	1
379	9110	1
379	9224	1
379	9427	1
380	52112	1
381	9119	1
381	25927	1
382	30393	1
383	45473	1
383	45474	1
384	44527	1
385	9305	1
386	36929	1
387	9194	1
387	10314	1
388	16700	1
388	19943	1
388	19944	1
388	19945	1
388	33058	1
388	37583	1
388	40565	1
389	9617	1
390	11844	1
390	41632	1
391	9049	1
391	9057	1
391	9065	1
391	9066	1
391	9070	1
391	9071	1
391	9091	1
391	9092	1
391	9104	1
391	9106	1
391	9118	1
391	9225	1
391	9675	1
391	9728	1
391	9754	1
391	10315	1
391	10928	1
391	11893	1
391	11896	1
391	13339	1
391	13675	1
391	14412	1
391	17688	1
391	18712	1
391	28752	1
391	30394	1
391	37051	1
391	63878	1
392	9081	1
392	9084	1
393	9451	1
394	9049	1
394	9070	1
394	9104	1
394	9106	1
394	9394	1
394	9728	1
394	13675	1
394	16699	1
394	30394	1
394	30675	1
394	32859	1
394	33057	1
395	9057	1
395	28745	1
396	47886	1
397	9111	1
397	9225	1
398	10315	1
398	13675	1
398	16699	1
398	33057	1
399	9084	1
399	38151	1
400	28745	1
401	9085	1
401	38150	1
402	9282	1
403	11844	1
403	41632	1
404	9085	1
404	38150	1
405	43517	1
406	9099	1
406	9398	1
406	10225	1
407	45473	1
407	45474	1
408	9119	1
408	27026	1
409	9085	1
409	38150	1
410	38151	1
411	28745	1
412	37050	1
413	9045	1
413	20106	1
414	9466	1
415	9306	1
416	11844	1
416	41632	1
417	18206	1
417	22048	1
418	16699	1
419	9082	1
419	38150	1
420	38151	1
421	28745	1
422	42790	1
423	45637	1
424	9194	1
424	37050	1
425	41401	1
426	47886	1
427	9085	1
428	31311	1
429	9119	1
430	43517	1
431	9224	1
431	9427	1
432	9081	1
432	9084	1
433	9076	1
433	9617	1
433	41561	1
434	9057	1
434	9099	1
434	9166	1
434	28745	1
435	9417	1
435	16951	1
435	64434	1
436	38150	1
437	38150	1
438	11843	1
439	12101	1
439	14148	1
440	9451	1
441	41635	1
441	41636	1
441	41638	1
442	10315	1
443	9082	1
443	9085	1
443	38150	1
444	27860	1
445	9050	1
445	17615	1
445	18711	1
446	16951	1
447	9049	1
448	20106	1
449	39858	1
450	42202	1
450	42203	1
451	12101	1
452	11450	1
453	28745	1
453	28751	1
454	38060	1
455	9070	1
455	9105	1
455	31340	1
456	9668	1
456	9669	1
457	9417	1
458	41401	1
459	9057	1
459	28745	1
460	27860	1
461	16699	1
462	9149	1
462	9542	1
462	42617	1
463	9253	1
463	9734	1
464	41146	1
465	41556	1
466	27995	1
467	13339	1
467	30671	1
468	9085	1
469	9082	1
469	9085	1
470	9057	1
470	9166	1
470	9194	1
470	28745	1
470	28751	1
471	10810	1
472	9076	1
472	40849	1
472	41561	1
473	10866	1
474	9119	1
474	9297	1
474	10816	1
475	9324	1
476	9082	1
476	9085	1
477	13676	1
478	9084	1
479	9085	1
480	9085	1
481	10866	1
482	41556	1
483	13675	1
484	9050	1
484	9057	1
484	9091	1
484	17689	1
484	30670	1
484	45704	1
485	38151	1
486	17689	1
486	30670	1
486	30672	1
487	9057	1
487	9065	1
487	9066	1
487	9091	1
487	13675	1
487	16699	1
488	14148	1
488	18204	1
488	18206	1
489	9339	1
490	9380	1
491	11471	1
492	41401	1
492	41556	1
492	41560	1
493	37780	1
494	9082	1
494	45751	1
494	52182	1
495	9548	1
495	63865	1
496	10315	1
497	9282	1
498	46057	1
499	28745	1
500	9085	1
501	13339	1
502	28745	1
503	27860	1
504	9318	1
504	42789	1
505	38150	1
506	17615	1
506	22049	1
506	37780	1
507	28745	1
508	27860	1
509	9675	1
509	64971	1
510	9057	1
510	28745	1
510	28751	1
511	9085	1
511	40848	1
511	42554	1
512	9085	1
512	38150	1
513	9084	1
513	38151	1
514	42202	1
514	42203	1
515	18206	1
515	22048	1
515	52282	1
516	11148	1
517	9398	1
518	11148	1
518	63870	1
519	44844	1
520	43517	1
520	43518	1
521	9084	1
521	38151	1
522	43517	1
523	28745	1
524	38151	1
525	10810	1
526	9070	1
527	9398	1
528	9839	1
528	11843	1
529	9057	1
529	9099	1
529	9166	1
529	28745	1
530	9084	1
531	9166	1
531	28745	1
532	9306	1
533	16699	1
533	33057	1
534	41557	1
535	9675	1
535	64971	1
536	41659	1
537	9099	1
537	9398	1
537	10225	1
538	9675	1
539	12101	1
540	9380	1
541	9099	1
541	9166	1
541	9398	1
541	10225	1
541	10965	1
542	9085	1
543	40849	1
544	9839	1
545	9175	1
546	28745	1
547	9085	1
547	38150	1
548	45751	1
549	9082	1
549	9085	1
549	38150	1
550	11148	1
551	9045	1
551	9049	1
551	9100	1
551	9113	1
551	9165	1
551	10816	1
552	16700	1
552	19945	1
552	33058	1
552	35504	1
552	40565	1
553	64971	1
554	9045	1
554	9100	1
554	9110	1
555	9944	1
555	44844	1
556	45470	1
556	45473	1
556	45474	1
557	40564	1
558	9085	1
558	38150	1
559	41402	1
559	44845	1
560	9085	1
561	11844	1
561	41632	1
562	9082	1
562	38150	1
563	9417	1
563	9548	1
564	15152	1
564	16226	1
564	25928	1
564	38060	1
565	46059	1
566	38150	1
567	9428	1
568	11450	1
568	52099	1
568	52100	1
569	16699	1
570	23517	1
571	45473	1
572	28745	1
573	38150	1
574	10050	1
574	20035	1
574	41043	1
575	11148	1
576	30393	1
577	38151	1
578	9082	1
578	9085	1
578	38150	1
579	43517	1
579	43518	1
580	9045	1
580	9049	1
580	9110	1
580	9113	1
580	9165	1
580	9297	1
581	9099	1
581	9398	1
581	10225	1
582	13339	1
583	9049	1
583	9050	1
583	9071	1
583	9675	1
583	17689	1
583	23518	1
583	30670	1
583	30672	1
583	30678	1
583	52279	1
584	38151	1
585	39858	1
585	39866	1
586	13675	1
587	16699	1
588	9224	1
588	9427	1
589	13675	1
590	9049	1
590	9273	1
590	15134	1
590	15243	1
590	39858	1
590	39865	1
590	39866	1
591	41401	1
591	41560	1
592	37050	1
593	9427	1
594	41401	1
595	9839	1
596	9085	1
597	9581	1
597	19946	1
597	30675	1
597	30678	1
597	41793	1
598	9099	1
598	9100	1
598	9119	1
598	9166	1
598	9224	1
599	9119	1
600	12101	1
601	9099	1
601	9166	1
601	9398	1
601	10225	1
602	9282	1
603	31311	1
604	45473	1
604	45474	1
605	9103	1
606	41632	1
607	10836	1
607	42790	1
608	9840	1
609	9057	1
609	9398	1
610	9119	1
610	9224	1
610	25927	1
610	45487	1
611	38150	1
612	9839	1
612	11843	1
613	9549	1
613	9592	1
613	16700	1
613	16952	1
613	19943	1
613	19944	1
613	19945	1
613	30675	1
613	33058	1
613	40565	1
614	9398	1
615	9839	1
616	46057	1
616	46153	1
617	39858	1
618	38151	1
619	9175	1
620	11450	1
621	11844	1
622	9065	1
622	16699	1
623	30670	1
624	31340	1
625	9091	1
626	9380	1
626	10810	1
627	9297	1
627	10816	1
628	63870	1
629	9085	1
629	38150	1
630	9675	1
630	18711	1
630	64971	1
631	9398	1
632	13675	1
633	9049	1
633	16699	1
633	30394	1
634	9045	1
634	9110	1
635	45751	1
636	9224	1
636	52099	1
636	52100	1
637	9668	1
638	38123	1
639	9049	1
639	9070	1
639	9071	1
639	9091	1
639	9092	1
639	9273	1
639	9675	1
640	9046	1
640	9050	1
640	9058	1
640	9065	1
640	9070	1
640	9071	1
640	9111	1
640	16952	1
640	19943	1
640	19944	1
640	19945	1
640	30675	1
640	35504	1
640	42604	1
641	9049	1
641	9057	1
641	9070	1
641	13675	1
641	30394	1
642	9082	1
642	38150	1
642	38210	1
643	9076	1
643	44844	1
644	28745	1
645	45473	1
645	45474	1
646	38150	1
647	9119	1
648	9049	1
648	17688	1
649	9045	1
649	9110	1
650	13675	1
651	9111	1
651	9118	1
651	16700	1
651	17900	1
651	19945	1
651	33058	1
651	35504	1
651	40565	1
651	42604	1
651	46060	1
652	40848	1
653	9398	1
654	9104	1
654	9106	1
654	16699	1
654	33057	1
655	9082	1
655	9085	1
655	38150	1
656	17615	1
656	22049	1
657	9045	1
657	20106	1
658	9165	1
658	9450	1
659	9175	1
660	19943	1
661	9119	1
661	9166	1
661	9224	1
662	38150	1
663	9104	1
664	9473	1
664	9474	1
665	9085	1
666	11843	1
667	44749	1
668	9398	1
669	39858	1
670	9225	1
670	11844	1
670	41632	1
671	11844	1
672	9082	1
672	9085	1
672	38150	1
673	39858	1
674	41632	1
675	45751	1
675	52182	1
676	9085	1
677	9175	1
678	45751	1
679	12723	1
680	10225	1
681	9070	1
681	16699	1
682	9085	1
683	10314	1
684	41632	1
685	9085	1
686	9194	1
686	37050	1
687	9049	1
687	17688	1
688	9085	1
688	38150	1
689	41557	1
690	41401	1
691	9049	1
691	44527	1
692	9085	1
693	9166	1
693	10225	1
694	37050	1
695	9057	1
695	28745	1
696	9085	1
696	38150	1
697	27860	1
698	27860	1
699	28745	1
700	52112	1
701	9998	1
701	52129	1
702	9066	1
702	9100	1
702	9110	1
702	9113	1
702	9224	1
702	9297	1
702	10816	1
703	9427	1
704	9057	1
704	9099	1
704	9166	1
704	9398	1
705	9058	1
705	9066	1
705	9113	1
705	9119	1
705	9297	1
705	10816	1
706	9070	1
706	9104	1
706	9106	1
706	9195	1
706	10315	1
706	13675	1
707	13339	1
708	9084	1
709	9049	1
710	9669	1
710	41581	1
710	41582	1
710	51645	1
710	51646	1
711	9082	1
711	38150	1
712	30671	1
713	13675	1
714	31340	1
715	9085	1
716	28695	1
717	38150	1
718	20106	1
719	11450	1
719	52109	1
720	43517	1
720	43518	1
721	41632	1
722	9050	1
723	9057	1
723	28745	1
724	9099	1
725	52211	1
726	9099	1
726	9166	1
726	9398	1
726	10225	1
727	9045	1
727	9119	1
727	9224	1
727	25927	1
727	27026	1
727	45487	1
727	52235	1
728	9050	1
728	17615	1
728	18711	1
728	22049	1
728	37780	1
729	30670	1
729	30672	1
730	9058	1
730	9066	1
730	9100	1
730	9113	1
730	9119	1
730	9166	1
730	9297	1
731	28745	1
732	52112	1
733	9084	1
733	38151	1
734	9099	1
734	9398	1
734	10225	1
735	9839	1
736	9616	1
737	9194	1
737	37050	1
738	9398	1
739	9228	1
739	39859	1
739	40568	1
740	11450	1
741	20106	1
742	42911	1
743	9473	1
743	23339	1
744	15474	1
745	41101	1
745	41105	1
746	31340	1
747	52112	1
748	9194	1
748	37050	1
749	52112	1
750	9398	1
751	9114	1
751	9296	1
751	45615	1
752	9099	1
752	9166	1
752	9398	1
752	10225	1
753	10810	1
754	9081	1
754	9084	1
755	33028	1
756	38150	1
757	9675	1
757	64971	1
758	9082	1
758	9085	1
758	38150	1
759	38151	1
760	12101	1
761	9417	1
762	9110	1
762	9113	1
762	9297	1
762	10816	1
763	9194	1
763	37050	1
764	12101	1
765	41101	1
765	41105	1
766	9099	1
766	9166	1
766	9398	1
766	10225	1
767	38150	1
768	37780	1
769	9085	1
769	38150	1
770	9082	1
770	9085	1
771	9082	1
771	9085	1
771	38150	1
772	9049	1
772	9099	1
772	9100	1
772	9166	1
773	9334	1
774	9049	1
774	9104	1
774	9106	1
774	9195	1
774	9728	1
774	10315	1
774	13339	1
775	28745	1
776	9417	1
777	9085	1
778	10225	1
779	41556	1
780	9082	1
780	9085	1
780	38150	1
781	9084	1
782	9045	1
782	9100	1
783	12101	1
784	18711	1
785	20106	1
786	12101	1
786	14148	1
787	9049	1
787	9058	1
787	9066	1
788	13675	1
789	9398	1
789	10225	1
790	45637	1
791	9104	1
791	9106	1
791	9195	1
791	9728	1
791	10315	1
791	10928	1
791	13339	1
791	13675	1
791	16699	1
791	17688	1
791	18712	1
791	27861	1
791	27996	1
791	28752	1
791	30394	1
791	31312	1
791	37051	1
791	63878	1
792	41560	1
793	9082	1
793	9085	1
793	38150	1
794	28745	1
795	9728	1
795	11893	1
795	16699	1
795	30675	1
795	33057	1
796	9119	1
796	9297	1
797	45637	1
798	9082	1
798	9085	1
799	28745	1
800	16699	1
801	9318	1
802	9050	1
803	38150	1
804	16699	1
805	13675	1
806	9049	1
806	9066	1
806	17688	1
807	9045	1
807	9049	1
807	9100	1
807	9110	1
807	9165	1
807	9297	1
807	10816	1
808	26856	1
808	26857	1
809	13675	1
810	9045	1
810	20106	1
811	9085	1
811	38150	1
812	23517	1
813	42617	1
814	38151	1
815	9085	1
815	38150	1
816	38150	1
817	9114	1
817	9118	1
817	9296	1
817	9417	1
817	9460	1
817	10817	1
817	64453	1
818	39858	1
818	39865	1
818	39866	1
819	9082	1
819	9085	1
819	38150	1
820	31311	1
821	40568	1
822	20106	1
823	28745	1
824	9046	1
824	9111	1
824	9114	1
824	9296	1
824	10817	1
825	9057	1
825	9166	1
826	43517	1
826	43518	1
827	11843	1
828	9046	1
828	9053	1
828	9054	1
828	9058	1
828	9118	1
828	9225	1
828	9339	1
828	9398	1
828	9580	1
828	9753	1
828	10225	1
828	10962	1
828	10963	1
828	10965	1
828	14504	1
828	16225	1
828	17614	1
828	18205	1
828	18207	1
828	27027	1
828	41104	1
828	41106	1
829	9082	1
829	9085	1
830	20106	1
831	40849	1
832	39858	1
833	20106	1
834	9049	1
834	9066	1
834	9110	1
834	9113	1
834	9297	1
834	10816	1
835	9082	1
835	45751	1
836	11501	1
836	11502	1
836	53861	1
836	53862	1
837	27860	1
838	16699	1
839	9085	1
839	38150	1
840	20106	1
841	18206	1
842	9081	1
842	9084	1
842	9142	1
843	41632	1
844	38151	1
845	9045	1
845	9066	1
845	9100	1
845	9110	1
846	9119	1
847	28751	1
848	9194	1
848	37050	1
849	9095	1
850	10225	1
851	41401	1
852	9417	1
853	16952	1
853	19944	1
853	19945	1
853	28692	1
853	30675	1
853	32859	1
853	40565	1
853	46060	1
854	9617	1
855	9076	1
855	60486	1
856	9099	1
856	9166	1
856	9398	1
856	10225	1
857	9085	1
858	43191	1
858	43192	1
859	9398	1
860	9050	1
860	13340	1
860	19943	1
860	19944	1
860	19945	1
860	30675	1
860	35504	1
860	40565	1
861	41632	1
862	9282	1
863	52112	1
864	16699	1
865	9045	1
865	9065	1
865	9066	1
865	9110	1
865	9119	1
865	9427	1
865	11892	1
865	48318	1
866	9050	1
866	9071	1
866	9279	1
866	9381	1
866	9549	1
866	9592	1
866	11893	1
866	16700	1
866	16952	1
866	19944	1
866	19945	1
866	28711	1
866	30675	1
866	35504	1
866	37583	1
866	37592	1
866	40565	1
866	42604	1
866	46060	1
867	28745	1
868	9049	1
868	16699	1
868	33057	1
869	41401	1
870	9887	1
870	18329	1
871	47886	1
872	38151	1
873	9084	1
874	9046	1
874	9057	1
874	9065	1
