445	8
446	48
447	48
448	18
449	34
450	8
451	10
452	57
453	10
454	47
455	99
456	8
457	36
458	2
459	39
460	11
461	100
462	13
463	10
464	11
465	23
466	20
467	6
468	3
469	20
470	25
471	8
472	18
473	47
474	8
475	32
476	39
477	10
478	24
479	53
480	51
481	18
482	10
483	10
484	10
485	90
486	101
487	0
488	10
489	102
490	38
491	10
492	60
493	10
494	40
495	104
496	12
497	13
498	3
499	48
500	32
501	60
502	37
503	24
504	8
505	8
506	13
507	10
508	10
509	39
510	25
511	8
512	95
513	32
514	65
515	8
516	20
517	8
518	31
519	51
520	11
521	10
522	10
523	12
524	8
525	107
526	23
527	11
528	20
529	108
530	109
531	13
532	10
533	32
534	100
535	8
536	48
537	13
538	67
539	12
540	10
541	19
542	32
543	8
544	8
545	65
546	11
547	73
548	34
549	23
550	48
551	82
552	41
553	12
554	92
555	73
556	12
557	111
558	6
559	11
560	10
561	39
562	37
563	77
564	31
565	11
566	19
567	13
568	38
569	5
570	32
571	9
572	64
573	20
574	11
575	53
576	60
577	8
578	14
579	90
580	39
581	8
582	106
583	10
584	8
585	42
586	51
587	25
588	8
589	20
590	18
591	73
592	10
593	46
594	20
595	12
596	12
597	28
598	48
599	11
600	39
601	2
602	38
603	14
604	39
9048	43
9332	24
9792	8
10098	10
10121	112
10184	18
10192	10
10258	124
10555	24
10692	121
10734	8
10771	10
10815	8
10977	8
10991	67
11521	8
11652	48
11698	99
12036	63
12047	13
12222	48
12819	10
13245	13
13284	8
13526	48
13527	48
13531	48
13579	96
13622	24
13732	2
13993	104
14219	13
14254	8
14558	0
14594	51
14614	8
14638	8
14644	8
14719	11
14723	11
14733	11
14999	18
15260	126
15333	48
15697	64
15701	51
15716	18
15734	51
15769	51
15822	51
16149	0
16179	8
16350	8
16503	42
16963	10
17336	18
17341	18
17344	18
17345	18
17373	18
17377	18
17396	48
17411	48
17875	11
17908	11
17938	11
17969	11
18031	10
18661	65
18676	65
18759	65
18973	25
19069	8
19078	7
19112	68
19278	8
19469	8
19505	63
19858	8
19860	8
19977	48
19994	8
20197	8
20609	8
20644	32
20745	2
20892	8
20973	8
21135	8
21240	42
21323	8
21324	8
21361	8
21369	8
21584	8
21728	48
22137	8
22308	2
22768	23
22777	100
22994	8
23046	71
23206	8
23232	104
23372	8
23491	42
23575	48
23609	44
23622	8
24098	20
24107	20
24109	20
24111	20
24112	20
24113	20
24126	13
24212	10
24382	0
24527	63
24589	10
24598	8
24904	20
24969	51
25589	24
25788	48
25846	8
26295	23
26371	8
26520	8
26621	8
26699	10
26703	10
26918	20
27287	8
27409	53
27510	107
27896	10
27902	10
27944	8
28171	8
28269	13
28274	13
28276	13
28278	13
28280	13
28284	13
28291	13
28296	13
28300	13
28306	13
28310	13
28311	13
28327	13
28331	13
28339	13
28693	11
28697	11
28741	10
28745	11
28751	11
28794	11
28797	11
28809	11
28829	11
28851	11
28863	11
28879	11
28893	11
28905	11
28925	11
28971	11
28997	11
29008	11
29024	11
29047	11
29048	11
29064	11
29066	11
29081	11
29133	11
29199	11
29213	11
29258	11
29264	11
29279	11
29295	11
29319	11
29331	11
29355	11
29360	11
29411	11
29490	11
29501	11
29540	11
29556	11
29579	11
29583	11
29585	11
29624	11
29648	11
29671	11
29678	11
29723	11
29724	11
29742	11
29758	11
29765	11
29783	11
29840	11
29858	11
29877	11
29883	11
29890	11
29903	11
30054	34
30069	34
30254	64
30257	64
30343	64
30403	64
30516	48
30517	48
30543	73
30662	51
30680	10
30693	18
30716	52
30740	18
30828	51
30865	48
30879	48
30880	51
30905	51
30913	10
30969	10
31006	51
31019	48
31193	10
31252	5
31270	5
31288	5
31336	5
31352	5
31526	47
31556	10
31642	47
31646	47
31684	47
32022	10
32204	97
32300	43
32321	10
32401	72
32612	79
32624	20
32629	20
32672	20
32678	20
32680	20
32682	20
32693	20
32699	20
32704	20
32710	20
32730	20
32744	20
32768	20
32803	2
32809	20
32823	20
32828	20
32840	20
32842	20
32857	20
32884	20
32892	20
32900	20
32913	20
32956	10
32957	34
32961	10
33060	10
33131	10
33140	10
33179	10
33201	48
33213	10
33230	18
33256	10
33280	10
33302	34
33378	10
33392	10
33405	10
33409	10
33412	10
33438	10
33520	34
33554	34
33563	10
33575	34
33590	10
33641	10
33664	10
33771	10
33801	10
33906	10
33914	10
33929	10
33962	53
33977	10
33984	10
33998	10
34050	10
34089	10
34135	10
34149	10
34152	10
34156	10
34177	10
34279	18
34331	10
34414	34
34443	10
34457	20
34521	10
34576	10
34594	10
34595	10
34662	10
34861	10
34866	10
34893	10
34896	18
34927	10
34928	10
34937	10
34973	10
35000	10
35082	10
35106	10
35190	10
35194	10
35249	10
35308	101
35340	106
35368	101
35388	106
35398	106
35484	31
35621	13
35778	13
35812	13
35873	13
35875	13
35886	13
35908	13
35938	13
35943	13
35974	13
36032	13
36082	48
36168	13
36197	13
36198	48
36231	48
36239	13
36284	13
36292	13
36333	13
36549	13
36550	13
36605	13
36625	13
36641	13
36649	13
36673	13
36717	13
36738	13
36799	13
36802	13
36831	13
36836	20
36849	85
36981	57
36988	57
37004	57
37013	57
37042	57
37044	57
37046	57
37050	57
37062	57
37075	57
37089	57
37108	57
37113	57
37123	57
37775	20
37777	20
37783	20
37801	20
37899	82
38014	141
38092	8
38160	8
38173	8
38193	8
38196	8
38209	104
38219	69
38230	8
38245	69
38264	12
38267	12
38273	8
38321	8
38337	8
38356	8
38402	8
38418	8
38420	8
38430	12
38510	8
38512	12
38529	12
38535	8
38549	8
38558	8
38563	8
38564	8
38598	8
38605	8
38639	8
38644	8
38663	8
38709	8
38724	12
38738	8
38783	69
38784	12
38796	69
38808	8
38831	8
38834	8
38844	8
38917	8
38940	8
38944	8
38945	12
38951	8
38956	12
38960	8
39006	8
39017	8
39029	8
39039	12
39045	12
39087	8
39139	12
39142	104
39148	8
39149	12
39166	8
39181	8
39190	8
39234	8
39244	8
39258	12
39287	8
39300	8
39315	8
39316	8
39334	12
39359	8
39377	12
39381	12
39423	12
39456	8
39461	8
39467	8
39485	8
39489	8
39505	8
39507	8
39519	8
39556	8
39570	12
39590	12
39594	8
39604	12
39618	8
39807	25
39863	25
39925	25
39934	25
39948	25
39949	25
39953	25
39969	25
39971	25
39998	25
40037	25
40062	15
40084	25
40088	15
40110	112
40117	112
40128	25
40194	25
40231	25
40246	112
40269	15
40270	15
40274	25
40290	25
40300	25
40328	25
40329	25
40433	25
40449	25
40450	25
40471	25
40548	73
40564	73
40572	73
40593	73
40698	26
40701	26
40778	26
40780	26
40804	0
40836	0
41043	7
41051	93
41073	7
41139	7
41142	7
41166	7
41176	7
41185	7
41188	7
41211	7
41257	3
41267	3
41270	3
41312	0
41320	3
41337	0
41373	3
41395	3
41404	0
41410	125
41424	0
41438	125
41446	0
41448	0
41459	0
41464	3
41484	3
41489	3
41490	0
41498	3
41504	3
41525	38
41544	38
41608	19
41664	19
41692	19
41764	19
41893	19
42039	162
42140	67
42221	0
42267	0
42337	83
42502	83
42507	83
42531	83
42574	0
42598	30
42660	83
42667	83
42815	35
42836	36
42841	67
42873	35
42885	67
42897	67
42898	67
42919	67
42949	67
43185	30
43215	30
43326	130
43337	93
43345	46
43364	46
43370	46
43513	38
43576	14
43622	14
43711	14
43750	14
43794	14
43930	38
43975	38
44075	48
44215	111
44245	65
44416	61
44890	27
45446	94
45523	94
45525	94
45786	43
45896	94
45898	94
45934	94
45961	94
46008	95
46397	95
46550	95
47028	108
47036	94
47065	108
47266	36
47425	71
47433	71
47447	71
47932	90
47941	90
48056	90
49055	41
49216	77
49241	97
49284	97
49291	97
49299	97
49302	97
49303	10
49819	143
49890	106
49896	106
49918	68
49958	59
50014	59
50028	38
50037	59
50072	38
50128	38
50171	59
50401	38
50419	38
50472	38
50575	38
50581	38
50666	38
51187	84
51258	84
51539	28
51556	74
51621	74
51684	74
52005	37
52029	8
52130	9
52259	63
52260	63
52266	141
52332	8
52392	23
52418	9
52465	37
52501	9
52519	9
52597	32
52750	9
52830	112
52854	9
52884	23
52885	63
52905	9
52991	23
53036	9
53090	63
53105	63
53308	23
53967	9
54023	9
54139	42
54152	37
54156	37
54157	37
54247	37
54310	2
54339	32
54344	23
54366	32
54388	23
54399	32
54417	23
54438	96
54441	32
54454	32
54460	32
54466	32
54470	23
54485	32
54494	32
54512	23
54523	23
54524	32
54551	23
54601	76
54631	32
54634	32
54649	120
54664	76
54674	32
54683	23
54710	96
54717	32
54734	32
54737	163
54740	32
54767	32
54787	32
54795	32
54799	32
54802	32
54809	32
54814	23
54846	32
54856	32
54863	32
55015	37
55042	37
55073	126
55093	37
55157	37
55177	8
55216	109
55237	8
55272	8
55290	12
55301	12
55313	8
55373	12
55387	8
55400	8
55428	104
55491	8
55515	12
55547	12
55577	12
55615	9
55619	8
55646	12
55658	8
55666	12
55674	12
55776	12
55786	8
55857	8
55861	8
55926	2
55994	12
56015	12
56048	12
56059	12
56094	12
56099	8
56119	12
56246	8
56266	8
56310	8
56393	37
56477	9
56608	9
56657	9
56700	48
56718	22
56736	31
56787	48
56914	48
57153	31
57275	22
57282	48
57394	31
57489	48
57523	48
57676	31
57797	22
57812	31
57865	48
57875	141
57884	22
57916	48
57940	48
58045	31
58063	31
58102	31
58247	31
58281	31
58287	31
58313	31
58461	31
58539	31
58623	31
58823	31
59015	31
59029	31
59117	37
59137	37
59228	118
59230	48
59440	40
59527	40
59729	39
59757	39
59775	39
59807	39
59810	39
59891	39
59921	39
59952	39
59970	39
60072	39
60087	39
60102	39
60133	39
60139	39
60147	39
60188	39
60190	39
60198	39
60223	39
60287	39
60293	39
60514	55
60558	55
60613	163
60829	8
60858	37
60872	2
60903	42
60914	42
60994	104
61028	104
61043	37
61064	37
61319	37
61619	60
61633	60
61648	60
61694	60
61722	60
61729	60
61732	60
61745	60
61779	60
61816	60
61831	60
61837	60
61843	60
61866	60
61883	60
61901	60
61995	60
61997	60
61998	60
62030	60
62048	60
62053	60
62067	60
62104	37
62169	118
62195	109
62214	109
62219	109
62255	37
62384	37
62397	27
62409	37
62586	37
62632	21
62654	24
62750	2
62760	24
62779	59
62785	2
62788	37
62859	53
62889	53
62932	53
63119	2
63127	2
63204	59
63221	59
63386	59
63398	2
63627	2
63657	10
63669	2
63816	2
63843	2
63872	21
63878	21
63879	21
63896	21
63941	21
63947	21
63957	6
63991	6
64017	21
64023	6
64025	6
64065	6
64084	6
64090	6
64119	21
64130	6
64177	2
64306	2
64310	2
64343	2
64363	2
64365	2
64366	2
64410	2
64435	41
64448	41
64455	41
64460	41
64468	41
64480	41
64509	41
64546	41
64550	41
64553	41
64627	41
64641	2
64652	51
64694	23
64696	23
64722	23
64755	23
64757	23
64779	23
64780	23
64792	23
64801	23
64807	23
64817	23
64824	23
64833	23
64846	23
64857	23
64885	23
64974	20
65011	20
65014	99
65023	20
65053	99
65057	20
65080	48
65201	8
65670	8
